year,artist,title
1985,MICHAEL McDONALD,No Looking Back
1985,JEFF BECK & ROD STEWART,People Get Ready
1985,SADE,Your Love Is King
1985,GODLEY & CREME,Cry
1985,Y&T,Summertime Girls
1985,GO WEST,Call Me
1985,EURYTHMICS,There Must Be An Angel
1985,TEARS FOR FEARS,Everybody Wants To Rule The World
1985,JOHN CAFFERTY & THE BEAVER BROWN BAND,Tough All Over
1985,A-HA,Take On Me
1985,HOWARD JONES,Things Can Only Get Better
1985,BILLY CRYSTAL,You Look Marvellous
1985,DARYL HALL & JOHN OATES,Posession Obsession
1985,KING,Love And Pride
1985,UB 40 & CHRISSIE HYNDE,I Got You Babe
1985,CHEAP TRICK,Tonight It's You
1985,KIM CARNES,Abadabadango
1985,JULIAN LENNON,Jesse
1985,BILLY OCEAN,Suddenly
1985,LONE JUSTICE,Sweet Sweet Baby (I'm Falling)
1985,CHAKA KHAN,Through The Fire
1985,WEIRD AL YANKOVIC,Like A Surgeon
1985,JESSE JOHNSON'S REVUE,I Want My Girl
1985,GLENN FREY,Smuggler's Blues
1985,ALISON MOYET,Love Resurrection
1985,CURTIE AND THE BOOM BOX,Black Kisses Never Make You Blue
1985,GINO VANNELLI,Black Cars
1985,READY FOR THE WORLD,Oh Sheila
1985,BEACH BOYS,Getcha Back
1985,KATRINA AND THE WAVES,Walking On Sunshine
1985,BON JOVI,In And Out Of Love
1985,BELOUIS SOME,Some People
1985,BEACH BOYS,It's Getting Late
1985,JOHN FOGERTY,Centerfield
1985,MARY JANE GIRLS,In My House
1985,SUPERTRAMP,Cannonball
1985,WHAM,Everything She Wants
1985,HAROLD FALTERMEYER,Axel F
1985,STEPHANIE MILLS,Bit By Bit
1985,PEABO BRYSON,Take No Prisoners
1985,JEAN KNIGHT,My Toot Toot
1985,GEORGE THOROGOOD,Willie And The Hand Jive
1985,SISTER SLEDGE,Frankie
1985,PAUL YOUNG,Everytime You Go Away
1985,TEARS FOR FEARS,Shout
1985,WHITNEY HOUSTON,You Give Good Love
1985,DURAN DURAN,A View To A Kill
1985,STING,If You Love Somebody Set Them Free
1985,BRUCE SPRINGSTEEN,Glory Days
1985,PRINCE,Raspberry Beret
1985,NIGHT RANGER,Sentimental Street
1985,COREY HART,Never Surrender
1985,POWER STATION,Get It On
1985,HUEY LEWIS AND THE NEWS,The Power Of Love
1985,TIL TUESDAY,Voices Carry
1985,PHIL COLLINS,Sussudio
1985,DeBARGE,Who's Holding Donna Now
1985,PAUL HARDCASTLE,19
1985,SURVIVOR,The Search Is Over
1985,DEPECHE MODE,People Are People
1985,EURYTHMICS,Would I Lie To You?
1985,ARETHA FRANKLIN,Freeway Of Love
1985,DEAD OR ALIVE,You Spin Me Round (Like A Record)
1985,AIR SUPPLY,Just As I Am
1985,HEART,What About Love
1985,BRYAN ADAMS,Summer Of '69
1985,FREDDIE JACKSON,Rock Me Tonight
1985,JOHN PARR,St Elmo's Fire (Man In Motion)
1985,TINA TURNER,We Don't Need Another Hero
1985,CYNDI LAUPER,The Goonies 'R' Good Enough
1985,BRYAN ADAMS,Heaven
1985,AMY GRANT,Find A Way
1985,RICK SPRINGFIELD,State Of The Heart
1985,BILLY JOEL,You're Only Human
1985,KIM CARNES,Crazy In The Night
1985,PAT BENATAR,Invincible
1985,DON HENLEY,Not Enough Love In The World
1985,BILLY OCEAN,Mystery Lady
1985,PHIL COLLINS,Don't Lose My Number
1985,KOOL AND THE GANG,Cherish
1985,MADONNA,Angel
1985,ANIMOTION,Let Him Go
1985,POINTER SISTERS,Dare Me
1985,HOWARD JONES,Life In One Day
1985,KENNY LOGGINS,Forever
1985,WHAM,Freedom
1985,JOHN CAFFERTY & THE BEAVER BROWN BAND,Tough All Over
1985,LISA LISA AND CULT JAM,I Wonder If I Take You Home
1985,PRINCE,Pop Life
1985,PATTI LABELLE,Stir It Up
1985,MOTLEY CRUE,Smokin' In The Boys Room
1985,REO SPEEDWAGON,Live Every Moment
1985,MOTELS,Shame
1985,JEFF BECK & ROD STEWART,People Get Ready
1985,HOWARD JONES,Things Can Only Get Better
1985,RATT,Lay It Down
1985,SADE,Your Love Is King
1985,COCK ROBIN,When Your Heart Is Weak
1985,GO WEST,Call Me
1985,TEARS FOR FEARS,Everybody Wants To Rule The World
1985,DIRE STRAITS,Money For Nothing
1985,MARY JANE GIRLS,Wild And Crazy Love
1985,BEACH BOYS,Getcha Back
1985,DARYL HALL & JOHN OATES,Posession Obsession
1985,SUPERTRAMP,Cannonball
1985,GLENN FREY,Smuggler's Blues
1985,MARY JANE GIRLS,In My House
1985,LIMAHL,Only For Love
1985,KATRINA AND THE WAVES,Walking On Sunshine
1985,JOHN FOGERTY,Centerfield
1985,WEIRD AL YANKOVIC,Like A Surgeon
1985,BILLY OCEAN,Suddenly
1985,LOOSE ENDS,Hangin' On A String
1985,Y&T,Summertime Girls
1985,MICHAEL McDONALD,No Looking Back
1985,GINO VANNELLI,Black Cars
1985,GEORGE THOROGOOD,Willie And The Hand Jive
1985,WHAM,Everything She Wants
1985,CHAKA KHAN,Through The Fire
1985,ROBERT PLANT,Little By Little
1985,STEPHANIE MILLS,Bit By Bit
1985,A-HA,Take On Me
1985,GODLEY & CREME,Cry
1985,KING,Love And Pride
1985,BILLY CRYSTAL,You Look Marvellous
1985,KATRINA AND THE WAVES,Do You Want Crying
1985,LAURA BRANIGAN,Spanish Eddie
1985,JESSE JOHNSON'S REVUE,I Want My Girl
1985,ALISON MOYET,Love Resurrection
1985,CARLY SIMON,Tired Of Being Blonde
1985,CURTIE AND THE BOOM BOX,Black Kisses Never Make You Blue
1985,UB 40 & CHRISSIE HYNDE,I Got You Babe
1985,LONE JUSTICE,Sweet Sweet Baby (I'm Falling)
1985,TOM PETTY AND THE HEARTBREAKERS,Make It Better (Forget About Me)
1985,HAROLD FALTERMEYER,Axel F
1985,CHEAP TRICK,Tonight It's You
1985,VITAMIN Z,Burning Flame
1985,PEABO BRYSON,Take No Prisoners
1985,KOOL AND THE GANG,Fresh
1985,SISTER SLEDGE,Frankie
1985,JEAN KNIGHT,My Toot Toot
1985,LIMAHL,Never Ending Story
1985,HOOTERS,All You Zombies
1985,DURAN DURAN,A View To A Kill
1985,PRINCE,Raspberry Beret
1985,PAUL YOUNG,Everytime You Go Away
1985,WHITNEY HOUSTON,You Give Good Love
1985,PHIL COLLINS,Sussudio
1985,SURVIVOR,The Search Is Over
1985,STING,If You Love Somebody Set Them Free
1985,BRUCE SPRINGSTEEN,Glory Days
1985,TEARS FOR FEARS,Shout
1985,EURYTHMICS,Would I Lie To You?
1985,TIL TUESDAY,Voices Carry
1985,NIGHT RANGER,Sentimental Street
1985,COREY HART,Never Surrender
1985,POWER STATION,Get It On
1985,PAUL HARDCASTLE,19
1985,CYNDI LAUPER,The Goonies 'R' Good Enough
1985,DeBARGE,Who's Holding Donna Now
1985,DEPECHE MODE,People Are People
1985,AIR SUPPLY,Just As I Am
1985,BRYAN ADAMS,Heaven
1985,HUEY LEWIS AND THE NEWS,The Power Of Love
1985,DEAD OR ALIVE,You Spin Me Round (Like A Record)
1985,KIM CARNES,Crazy In The Night
1985,ARETHA FRANKLIN,Freeway Of Love
1985,HEART,What About Love
1985,MADONNA,Angel
1985,FREDDIE JACKSON,Rock Me Tonight
1985,BRYAN ADAMS,Summer Of '69
1985,JOHN CAFFERTY & THE BEAVER BROWN BAND,Tough All Over
1985,JOHN PARR,St Elmo's Fire (Man In Motion)
1985,AMY GRANT,Find A Way
1985,TINA TURNER,We Don't Need Another Hero
1985,SUPERTRAMP,Cannonball
1985,BEACH BOYS,Getcha Back
1985,DON HENLEY,Not Enough Love In The World
1985,RICK SPRINGFIELD,State Of The Heart
1985,DARYL HALL & JOHN OATES,Posession Obsession
1985,HOWARD JONES,Things Can Only Get Better
1985,BILLY JOEL,You're Only Human
1985,KENNY LOGGINS,Forever
1985,ANIMOTION,Let Him Go
1985,BILLY OCEAN,Mystery Lady
1985,TEARS FOR FEARS,Everybody Wants To Rule The World
1985,PAT BENATAR,Invincible
1985,POINTER SISTERS,Dare Me
1985,PHIL COLLINS,Don't Lose My Number
1985,KOOL AND THE GANG,Cherish
1985,JEFF BECK & ROD STEWART,People Get Ready
1985,LISA LISA AND CULT JAM,I Wonder If I Take You Home
1985,HOWARD JONES,Life In One Day
1985,PATTI LABELLE,Stir It Up
1985,WEIRD AL YANKOVIC,Like A Surgeon
1985,MARY JANE GIRLS,In My House
1985,GO WEST,Call Me
1985,SADE,Your Love Is King
1985,GLENN FREY,Smuggler's Blues
1985,KATRINA AND THE WAVES,Walking On Sunshine
1985,REO SPEEDWAGON,Live Every Moment
1985,COCK ROBIN,When Your Heart Is Weak
1985,ROBERT PLANT,Little By Little
1985,MOTLEY CRUE,Smokin' In The Boys Room
1985,RATT,Lay It Down
1985,GEORGE THOROGOOD,Willie And The Hand Jive
1985,GINO VANNELLI,Black Cars
1985,MOTELS,Shame
1985,JOHN FOGERTY,Centerfield
1985,WHAM,Everything She Wants
1985,BILLY OCEAN,Suddenly
1985,TOM PETTY AND THE HEARTBREAKERS,Make It Better (Forget About Me)
1985,CARLY SIMON,Tired Of Being Blonde
1985,MARY JANE GIRLS,Wild And Crazy Love
1985,KOOL AND THE GANG,Fresh
1985,VITAMIN Z,Burning Flame
1985,DIRE STRAITS,Money For Nothing
1985,CHAKA KHAN,Through The Fire
1985,HAROLD FALTERMEYER,Axel F
1985,LOOSE ENDS,Hangin' On A String
1985,PEABO BRYSON,Take No Prisoners
1985,STEPHANIE MILLS,Bit By Bit
1985,HOOTERS,All You Zombies
1985,SISTER SLEDGE,Frankie
1985,LIMAHL,Never Ending Story
1985,Y&T,Summertime Girls
1985,LIMAHL,Only For Love
1985,FOREIGNER,Reaction To Action
1985,A-HA,Take On Me
1985,KING,Love And Pride
1985,JESSE JOHNSON'S REVUE,I Want My Girl
1985,ALISON MOYET,Love Resurrection
1985,GODLEY & CREME,Cry
1985,MADONNA,Crazy For You
1985,JEAN KNIGHT,My Toot Toot
1985,MEN AT WORK,Everything I Need
1985,MENUDO,Hold Me
1985,JERMAINE JACKSON,(Closest Thing To) Perfect
1985,COMMODORES,Animal Instinct
1985,GRAHAM PARKER & THE SHOT,Wake Up (Next To You)
1985,SIMPLE MINDS,Don't You (Forget About Me)
1985,KLYMAXX,Meeting In The Ladies Room
1985,USA FOR AFRICA,We Are The World
1985,DURAN DURAN,A View To A Kill
1985,PHIL COLLINS,Sussudio
1985,PRINCE,Raspberry Beret
1985,SURVIVOR,The Search Is Over
1985,EURYTHMICS,Would I Lie To You?
1985,PAUL YOUNG,Everytime You Go Away
1985,WHITNEY HOUSTON,You Give Good Love
1985,TIL TUESDAY,Voices Carry
1985,BRUCE SPRINGSTEEN,Glory Days
1985,CYNDI LAUPER,The Goonies 'R' Good Enough
1985,STING,If You Love Somebody Set Them Free
1985,BRYAN ADAMS,Heaven
1985,NIGHT RANGER,Sentimental Street
1985,TEARS FOR FEARS,Shout
1985,KIM CARNES,Crazy In The Night
1985,PAUL HARDCASTLE,19
1985,MADONNA,Angel
1985,POWER STATION,Get It On
1985,AIR SUPPLY,Just As I Am
1985,COREY HART,Never Surrender
1985,DeBARGE,Who's Holding Donna Now
1985,DEPECHE MODE,People Are People
1985,JOHN CAFFERTY & THE BEAVER BROWN BAND,Tough All Over
1985,HOWARD JONES,Things Can Only Get Better
1985,TEARS FOR FEARS,Everybody Wants To Rule The World
1985,DEAD OR ALIVE,You Spin Me Round (Like A Record)
1985,BEACH BOYS,Getcha Back
1985,SUPERTRAMP,Cannonball
1985,HUEY LEWIS AND THE NEWS,The Power Of Love
1985,ARETHA FRANKLIN,Freeway Of Love
1985,HEART,What About Love
1985,GLENN FREY,Smuggler's Blues
1985,DARYL HALL & JOHN OATES,Posession Obsession
1985,KATRINA AND THE WAVES,Walking On Sunshine
1985,FREDDIE JACKSON,Rock Me Tonight
1985,AMY GRANT,Find A Way
1985,MARY JANE GIRLS,In My House
1985,BRYAN ADAMS,Summer Of '69
1985,DON HENLEY,Not Enough Love In The World
1985,RICK SPRINGFIELD,State Of The Heart
1985,TINA TURNER,We Don't Need Another Hero
1985,JOHN PARR,St Elmo's Fire (Man In Motion)
1985,ROBERT PLANT,Little By Little
1985,KENNY LOGGINS,Forever
1985,ANIMOTION,Let Him Go
1985,BILLY OCEAN,Suddenly
1985,WEIRD AL YANKOVIC,Like A Surgeon
1985,WHAM,Everything She Wants
1985,JOHN FOGERTY,Centerfield
1985,BILLY JOEL,You're Only Human
1985,GINO VANNELLI,Black Cars
1985,BILLY OCEAN,Mystery Lady
1985,JEFF BECK & ROD STEWART,People Get Ready
1985,LISA LISA AND CULT JAM,I Wonder If I Take You Home
1985,GO WEST,Call Me
1985,SADE,Your Love Is King
1985,PAT BENATAR,Invincible
1985,PATTI LABELLE,Stir It Up
1985,KOOL AND THE GANG,Cherish
1985,HOWARD JONES,Life In One Day
1985,HAROLD FALTERMEYER,Axel F
1985,POINTER SISTERS,Dare Me
1985,GEORGE THOROGOOD,Willie And The Hand Jive
1985,COCK ROBIN,When Your Heart Is Weak
1985,TOM PETTY AND THE HEARTBREAKERS,Make It Better (Forget About Me)
1985,KOOL AND THE GANG,Fresh
1985,LIMAHL,Never Ending Story
1985,FOREIGNER,Reaction To Action
1985,MEN AT WORK,Everything I Need
1985,CHAKA KHAN,Through The Fire
1985,RATT,Lay It Down
1985,CARLY SIMON,Tired Of Being Blonde
1985,HOOTERS,All You Zombies
1985,VITAMIN Z,Burning Flame
1985,SISTER SLEDGE,Frankie
1985,COMMODORES,Animal Instinct
1985,MOTLEY CRUE,Smokin' In The Boys Room
1985,REO SPEEDWAGON,Live Every Moment
1985,SIMPLE MINDS,Don't You (Forget About Me)
1985,PEABO BRYSON,Take No Prisoners
1985,JERMAINE JACKSON,(Closest Thing To) Perfect
1985,STEPHANIE MILLS,Bit By Bit
1985,MENUDO,Hold Me
1985,MADONNA,Crazy For You
1985,GRAHAM PARKER & THE SHOT,Wake Up (Next To You)
1985,KLYMAXX,Meeting In The Ladies Room
1985,DIRE STRAITS,Money For Nothing
1985,JEAN KNIGHT,My Toot Toot
1985,DAVID LEE ROTH,Just A Gigolo / I Ain't Got Nobody
1985,Y&T,Summertime Girls
1985,A-HA,Take On Me
1985,USA FOR AFRICA,We Are The World
1985,SADE,Smooth Operator
1985,REO SPEEDWAGON,One Lonely Night
1985,DOKKEN,Alone Again
1985,KIM MITCHELL,Go For Soda
1985,SHANNON,Do You Wanna Get Away
1985,JACK WAGNER,The Lady Of My Heart
1985,DeBARGE,Rhythm Of The Night
1985,POWER STATION,Some Like It Hot
1985,PHIL COLLINS,Sussudio
1985,DURAN DURAN,A View To A Kill
1985,PRINCE,Raspberry Beret
1985,BRYAN ADAMS,Heaven
1985,SURVIVOR,The Search Is Over
1985,EURYTHMICS,Would I Lie To You?
1985,WHITNEY HOUSTON,You Give Good Love
1985,PAUL YOUNG,Everytime You Go Away
1985,TIL TUESDAY,Voices Carry
1985,MADONNA,Angel
1985,BRUCE SPRINGSTEEN,Glory Days
1985,CYNDI LAUPER,The Goonies 'R' Good Enough
1985,STING,If You Love Somebody Set Them Free
1985,TEARS FOR FEARS,Everybody Wants To Rule The World
1985,NIGHT RANGER,Sentimental Street
1985,HOWARD JONES,Things Can Only Get Better
1985,KIM CARNES,Crazy In The Night
1985,GLENN FREY,Smuggler's Blues
1985,KATRINA AND THE WAVES,Walking On Sunshine
1985,MARY JANE GIRLS,In My House
1985,PAUL HARDCASTLE,19
1985,JOHN CAFFERTY & THE BEAVER BROWN BAND,Tough All Over
1985,TEARS FOR FEARS,Shout
1985,AIR SUPPLY,Just As I Am
1985,POWER STATION,Get It On
1985,BEACH BOYS,Getcha Back
1985,DEPECHE MODE,People Are People
1985,SUPERTRAMP,Cannonball
1985,COREY HART,Never Surrender
1985,DARYL HALL & JOHN OATES,Posession Obsession
1985,DeBARGE,Who's Holding Donna Now
1985,DEAD OR ALIVE,You Spin Me Round (Like A Record)
1985,HEART,What About Love
1985,ARETHA FRANKLIN,Freeway Of Love
1985,HUEY LEWIS AND THE NEWS,The Power Of Love
1985,ROBERT PLANT,Little By Little
1985,BILLY OCEAN,Suddenly
1985,AMY GRANT,Find A Way
1985,WHAM,Everything She Wants
1985,DON HENLEY,Not Enough Love In The World
1985,HAROLD FALTERMEYER,Axel F
1985,FREDDIE JACKSON,Rock Me Tonight
1985,KOOL AND THE GANG,Fresh
1985,JOHN FOGERTY,Centerfield
1985,RICK SPRINGFIELD,State Of The Heart
1985,BRYAN ADAMS,Summer Of '69
1985,GINO VANNELLI,Black Cars
1985,KENNY LOGGINS,Forever
1985,ANIMOTION,Let Him Go
1985,WEIRD AL YANKOVIC,Like A Surgeon
1985,MEN AT WORK,Everything I Need
1985,TINA TURNER,We Don't Need Another Hero
1985,JOHN PARR,St Elmo's Fire (Man In Motion)
1985,TOM PETTY AND THE HEARTBREAKERS,Make It Better (Forget About Me)
1985,LIMAHL,Never Ending Story
1985,JEFF BECK & ROD STEWART,People Get Ready
1985,FOREIGNER,Reaction To Action
1985,GO WEST,Call Me
1985,LISA LISA AND CULT JAM,I Wonder If I Take You Home
1985,SADE,Your Love Is King
1985,PAT BENATAR,Invincible
1985,PATTI LABELLE,Stir It Up
1985,GRAHAM PARKER & THE SHOT,Wake Up (Next To You)
1985,GEORGE THOROGOOD,Willie And The Hand Jive
1985,COMMODORES,Animal Instinct
1985,BILLY OCEAN,Mystery Lady
1985,HOOTERS,All You Zombies
1985,COCK ROBIN,When Your Heart Is Weak
1985,SIMPLE MINDS,Don't You (Forget About Me)
1985,KOOL AND THE GANG,Cherish
1985,CHAKA KHAN,Through The Fire
1985,HOWARD JONES,Life In One Day
1985,JERMAINE JACKSON,(Closest Thing To) Perfect
1985,CARLY SIMON,Tired Of Being Blonde
1985,VITAMIN Z,Burning Flame
1985,MADONNA,Crazy For You
1985,SISTER SLEDGE,Frankie
1985,DAVID LEE ROTH,Just A Gigolo / I Ain't Got Nobody
1985,KLYMAXX,Meeting In The Ladies Room
1985,SADE,Smooth Operator
1985,USA FOR AFRICA,We Are The World
1985,MENUDO,Hold Me
1985,REO SPEEDWAGON,One Lonely Night
1985,JEAN KNIGHT,My Toot Toot
1985,PEABO BRYSON,Take No Prisoners
1985,RATT,Lay It Down
1985,MURRAY HEAD,One Night In Bangkok
1985,STEPHANIE MILLS,Bit By Bit
1985,ERIC CLAPTON,See What Love Can Do
1985,JULIAN LENNON,Say You're Wrong
1985,DeBARGE,Rhythm Of The Night
1985,DOKKEN,Alone Again
1985,KIM MITCHELL,Go For Soda
1985,NATALIE COLE,Dangerous
1985,JACK WAGNER,The Lady Of My Heart
1985,SHANNON,Do You Wanna Get Away
1985,ANIMOTION,Obsession
1985,POWER STATION,Some Like It Hot
1985,MICK JAGGER,Lucky In Love
1985,PATTI LaBELLE,New Attitude
1985,BRYAN ADAMS,Heaven
1985,PHIL COLLINS,Sussudio
1985,DURAN DURAN,A View To A Kill
1985,PRINCE,Raspberry Beret
1985,MADONNA,Angel
1985,SURVIVOR,The Search Is Over
1985,TEARS FOR FEARS,Everybody Wants To Rule The World
1985,EURYTHMICS,Would I Lie To You?
1985,HOWARD JONES,Things Can Only Get Better
1985,MARY JANE GIRLS,In My House
1985,KATRINA AND THE WAVES,Walking On Sunshine
1985,TIL TUESDAY,Voices Carry
1985,WHITNEY HOUSTON,You Give Good Love
1985,PAUL YOUNG,Everytime You Go Away
1985,CYNDI LAUPER,The Goonies 'R' Good Enough
1985,GLENN FREY,Smuggler's Blues
1985,BRUCE SPRINGSTEEN,Glory Days
1985,BILLY OCEAN,Suddenly
1985,STING,If You Love Somebody Set Them Free
1985,NIGHT RANGER,Sentimental Street
1985,WHAM,Everything She Wants
1985,KIM CARNES,Crazy In The Night
1985,JOHN CAFFERTY & THE BEAVER BROWN BAND,Tough All Over
1985,HAROLD FALTERMEYER,Axel F
1985,KOOL AND THE GANG,Fresh
1985,BEACH BOYS,Getcha Back
1985,PAUL HARDCASTLE,19
1985,AIR SUPPLY,Just As I Am
1985,SUPERTRAMP,Cannonball
1985,POWER STATION,Get It On
1985,DARYL HALL & JOHN OATES,Posession Obsession
1985,DEPECHE MODE,People Are People
1985,DeBARGE,Who's Holding Donna Now
1985,COREY HART,Never Surrender
1985,TEARS FOR FEARS,Shout
1985,LIMAHL,Never Ending Story
1985,ROBERT PLANT,Little By Little
1985,DEAD OR ALIVE,You Spin Me Round (Like A Record)
1985,HEART,What About Love
1985,GRAHAM PARKER & THE SHOT,Wake Up (Next To You)
1985,AMY GRANT,Find A Way
1985,GINO VANNELLI,Black Cars
1985,ARETHA FRANKLIN,Freeway Of Love
1985,JOHN FOGERTY,Centerfield
1985,DON HENLEY,Not Enough Love In The World
1985,HUEY LEWIS AND THE NEWS,The Power Of Love
1985,MEN AT WORK,Everything I Need
1985,FREDDIE JACKSON,Rock Me Tonight
1985,KENNY LOGGINS,Forever
1985,COMMODORES,Animal Instinct
1985,RICK SPRINGFIELD,State Of The Heart
1985,ANIMOTION,Let Him Go
1985,SIMPLE MINDS,Don't You (Forget About Me)
1985,FOREIGNER,Reaction To Action
1985,BRYAN ADAMS,Summer Of '69
1985,DAVID LEE ROTH,Just A Gigolo / I Ain't Got Nobody
1985,TOM PETTY AND THE HEARTBREAKERS,Make It Better (Forget About Me)
1985,HOOTERS,All You Zombies
1985,WEIRD AL YANKOVIC,Like A Surgeon
1985,MADONNA,Crazy For You
1985,JEFF BECK & ROD STEWART,People Get Ready
1985,GO WEST,Call Me
1985,SADE,Smooth Operator
1985,LISA LISA AND CULT JAM,I Wonder If I Take You Home
1985,SADE,Your Love Is King
1985,PATTI LABELLE,Stir It Up
1985,JERMAINE JACKSON,(Closest Thing To) Perfect
1985,KLYMAXX,Meeting In The Ladies Room
1985,CHAKA KHAN,Through The Fire
1985,REO SPEEDWAGON,One Lonely Night
1985,JULIAN LENNON,Say You're Wrong
1985,GEORGE THOROGOOD,Willie And The Hand Jive
1985,NATALIE COLE,Dangerous
1985,JOHN PARR,St Elmo's Fire (Man In Motion)
1985,USA FOR AFRICA,We Are The World
1985,POWER STATION,Some Like It Hot
1985,JEAN KNIGHT,My Toot Toot
1985,VITAMIN Z,Burning Flame
1985,MURRAY HEAD,One Night In Bangkok
1985,SISTER SLEDGE,Frankie
1985,MENUDO,Hold Me
1985,COCK ROBIN,When Your Heart Is Weak
1985,DOKKEN,Alone Again
1985,CARLY SIMON,Tired Of Being Blonde
1985,DeBARGE,Rhythm Of The Night
1985,MICK JAGGER,Lucky In Love
1985,KIM MITCHELL,Go For Soda
1985,JACK WAGNER,The Lady Of My Heart
1985,PEABO BRYSON,Take No Prisoners
1985,ERIC CLAPTON,See What Love Can Do
1985,PATTI LaBELLE,New Attitude
1985,ANIMOTION,Obsession
1985,NEW EDITION,Lost In Love
1985,SHANNON,Do You Wanna Get Away
1985,DON HENLEY,All She Wants To Do Is Dance
1985,BRUCE SPRINGSTEEN,I'm On Fire
1985,BOY MEETS GIRL,Oh Girl
1985,ATLANTIC STARR,Freak-A-Ristic
1985,LUTHER VANDROSS,Till My Baby Comes Home
1985,ALISON MOYET,Invisible
1985,BRYAN ADAMS,Heaven
1985,PHIL COLLINS,Sussudio
1985,TEARS FOR FEARS,Everybody Wants To Rule The World
1985,PRINCE,Raspberry Beret
1985,DURAN DURAN,A View To A Kill
1985,MADONNA,Angel
1985,MARY JANE GIRLS,In My House
1985,HOWARD JONES,Things Can Only Get Better
1985,KATRINA AND THE WAVES,Walking On Sunshine
1985,SURVIVOR,The Search Is Over
1985,BILLY OCEAN,Suddenly
1985,GLENN FREY,Smuggler's Blues
1985,WHAM,Everything She Wants
1985,EURYTHMICS,Would I Lie To You?
1985,HAROLD FALTERMEYER,Axel F
1985,TIL TUESDAY,Voices Carry
1985,WHITNEY HOUSTON,You Give Good Love
1985,KOOL AND THE GANG,Fresh
1985,CYNDI LAUPER,The Goonies 'R' Good Enough
1985,PAUL YOUNG,Everytime You Go Away
1985,BRUCE SPRINGSTEEN,Glory Days
1985,LIMAHL,Never Ending Story
1985,JOHN CAFFERTY & THE BEAVER BROWN BAND,Tough All Over
1985,KIM CARNES,Crazy In The Night
1985,NIGHT RANGER,Sentimental Street
1985,STING,If You Love Somebody Set Them Free
1985,SIMPLE MINDS,Don't You (Forget About Me)
1985,BEACH BOYS,Getcha Back
1985,AIR SUPPLY,Just As I Am
1985,SUPERTRAMP,Cannonball
1985,DARYL HALL & JOHN OATES,Posession Obsession
1985,PAUL HARDCASTLE,19
1985,DEPECHE MODE,People Are People
1985,DeBARGE,Who's Holding Donna Now
1985,POWER STATION,Get It On
1985,COREY HART,Never Surrender
1985,DAVID LEE ROTH,Just A Gigolo / I Ain't Got Nobody
1985,ROBERT PLANT,Little By Little
1985,GRAHAM PARKER & THE SHOT,Wake Up (Next To You)
1985,SADE,Smooth Operator
1985,DEAD OR ALIVE,You Spin Me Round (Like A Record)
1985,HEART,What About Love
1985,COMMODORES,Animal Instinct
1985,GINO VANNELLI,Black Cars
1985,TEARS FOR FEARS,Shout
1985,MADONNA,Crazy For You
1985,JOHN FOGERTY,Centerfield
1985,AMY GRANT,Find A Way
1985,MEN AT WORK,Everything I Need
1985,JULIAN LENNON,Say You're Wrong
1985,DON HENLEY,Not Enough Love In The World
1985,KENNY LOGGINS,Forever
1985,ANIMOTION,Let Him Go
1985,ARETHA FRANKLIN,Freeway Of Love
1985,REO SPEEDWAGON,One Lonely Night
1985,FOREIGNER,Reaction To Action
1985,RICK SPRINGFIELD,State Of The Heart
1985,MURRAY HEAD,One Night In Bangkok
1985,FREDDIE JACKSON,Rock Me Tonight
1985,POWER STATION,Some Like It Hot
1985,HOOTERS,All You Zombies
1985,TOM PETTY AND THE HEARTBREAKERS,Make It Better (Forget About Me)
1985,KLYMAXX,Meeting In The Ladies Room
1985,NATALIE COLE,Dangerous
1985,GO WEST,Call Me
1985,MENUDO,Hold Me
1985,JEFF BECK & ROD STEWART,People Get Ready
1985,USA FOR AFRICA,We Are The World
1985,JEAN KNIGHT,My Toot Toot
1985,LISA LISA AND CULT JAM,I Wonder If I Take You Home
1985,CHAKA KHAN,Through The Fire
1985,DOKKEN,Alone Again
1985,PATTI LABELLE,Stir It Up
1985,WEIRD AL YANKOVIC,Like A Surgeon
1985,JERMAINE JACKSON,(Closest Thing To) Perfect
1985,MICK JAGGER,Lucky In Love
1985,SADE,Your Love Is King
1985,DeBARGE,Rhythm Of The Night
1985,GEORGE THOROGOOD,Willie And The Hand Jive
1985,ALISON MOYET,Invisible
1985,PATTI LaBELLE,New Attitude
1985,VITAMIN Z,Burning Flame
1985,SISTER SLEDGE,Frankie
1985,LUTHER VANDROSS,Till My Baby Comes Home
1985,COCK ROBIN,When Your Heart Is Weak
1985,KIM MITCHELL,Go For Soda
